LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
KOR,MEATCONSUMP,BEEF,KG_CAP,A,1991,5.084,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,1992,5.668,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,1993,5.293,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,1994,5.649,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,1995,6.483,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,1996,6.714,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,1997,7.588,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,1998,6.808,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,1999,8.084,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2000,8.449,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2001,7.322,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2002,8.331,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2003,8.03,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2004,6.47,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2005,5.976,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2006,6.641,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2007,7.046,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2008,7.191,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2009,7.424,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2010,7.981,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2011,8.819,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2012,8.943,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2013,9.337,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2014,9.871,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2015,10.008,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2016,10.019,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2017,10.441,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2018,10.83,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2019,11.822,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2020,11.85,
KOR,MEATCONSUMP,BEEF,KG_CAP,A,2021,11.908,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1990,0,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1991,9.938,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1992,13.314,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1993,13.41,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1994,13.829,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1995,14.384,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1996,15.35,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1997,15.126,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1998,14.906,
KOR,MEATCONSUMP,PIG,KG_CAP,A,1999,17.096,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2000,15.956,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2001,16.564,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2002,17.013,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2003,20.876,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2004,19.283,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2005,18.856,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2006,22.715,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2007,23.956,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2008,24.179,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2009,23.472,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2010,24.309,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2011,23.378,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2012,24.173,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2013,25.31,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2014,25.668,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2015,27.92,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2016,29.098,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2017,29.536,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2018,30.604,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2019,31.229,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2020,31.565,
KOR,MEATCONSUMP,PIG,KG_CAP,A,2021,31.647,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1990,5.567,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1991,6.741,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1992,7.523,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1993,7.815,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1994,7.812,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1995,8.505,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1996,9.088,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1997,8.495,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1998,7.491,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,1999,9.254,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2000,9.625,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2001,10.51,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2002,10.856,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2003,9.548,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2004,8.437,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2005,10.845,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2006,11.616,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2007,11.441,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2008,11.364,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2009,12.087,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2010,13.261,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2011,14.198,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2012,14.232,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2013,14.38,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2014,16.085,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2015,16.851,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2016,17.279,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2017,17.157,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2018,18.035,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2019,18.674,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2020,18.742,
KOR,MEATCONSUMP,POULTRY,KG_CAP,A,2021,18.82,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.196,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0.16,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.31,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.229,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.279,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1995,0.247,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.209,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.183,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1998,0.152,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,1999,0.128,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2000,0.106,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.09,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2002,0.105,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2003,0.101,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2004,0.109,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2005,0.11,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2006,0.105,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2007,0.104,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2008,0.103,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2009,0.095,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2010,0.101,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2011,0.115,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2012,0.118,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2013,0.115,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.151,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2015,0.189,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2016,0.248,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2017,0.331,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2018,0.324,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2019,0.332,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2020,0.332,
KOR,MEATCONSUMP,SHEEP,KG_CAP,A,2021,0.332,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1990,7.384,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1991,8.976,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1992,9.367,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1993,8.495,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1994,9.978,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1995,8.551,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1996,9.93,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1997,10.191,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1998,10.983,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,1999,10.882,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2000,10.79,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2001,11.048,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2002,11.824,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2003,10.955,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2004,10.407,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2005,10.671,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2006,10.01,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2007,10.704,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2008,11.219,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2009,10.553,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2010,9.966,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2011,9.056,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2012,9.055,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2013,9.023,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2014,8.911,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2015,8.913,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2016,9.134,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2017,9.162,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2018,9.243,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2019,9.167,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2020,8.971,
MEX,MEATCONSUMP,BEEF,KG_CAP,A,2021,8.986,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1990,7.339,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1991,7.895,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1992,7.832,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1993,7.635,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1994,8.21,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1995,8.045,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1996,7.768,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1997,8.001,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1998,8.461,
MEX,MEATCONSUMP,PIG,KG_CAP,A,1999,8.667,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2000,9.228,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2001,9.416,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2002,9.696,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2003,9.989,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2004,10.234,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2005,10.079,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2006,10.275,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2007,10.292,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2008,10.191,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2009,11.085,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2010,10.989,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2011,10.332,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2012,11.169,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2013,11.663,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2014,11.733,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2015,12.527,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2016,12.84,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2017,13.305,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2018,14.05,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2019,14.401,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2020,14.42,
MEX,MEATCONSUMP,PIG,KG_CAP,A,2021,14.494,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1990,8.89,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1991,10.245,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1992,10.833,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1993,12.522,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1994,13.371,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1995,14.55,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1996,14.221,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1997,16.282,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1998,17.693,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,1999,18.779,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2000,19.842,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2001,20.633,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2002,21.781,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2003,22.93,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2004,23.435,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2005,25.15,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2006,25.467,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2007,25.536,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2008,25.904,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2009,25.936,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2010,26.388,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2011,26.867,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2012,27.111,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2013,27.329,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2014,27.798,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2015,28.367,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2016,29.062,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2017,29.785,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2018,30.101,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2019,30.534,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2020,30.586,
MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2021,30.708,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.469,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0.608,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.652,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.661,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.688,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,1995,0.424,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.414,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.509,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,1998,0.531,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,1999,0.603,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2000,0.714,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.756,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2002,0.761,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2003,1.014,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2004,0.869,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2005,0.714,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2006,0.685,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2007,0.696,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2008,0.681,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2009,0.605,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2010,0.562,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2011,0.535,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2012,0.495,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2013,0.555,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.548,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2015,0.554,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2016,0.524,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2017,0.529,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2018,0.533,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2019,0.545,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2020,0.544,
MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2021,0.542,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,1990,26.072,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,1991,24.03,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,1992,24.801,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,1993,24.151,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,1994,21.023,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,1995,28.218,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,1996,29.057,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,1997,25.258,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,1998,21.919,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,1999,23.146,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2000,23.267,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2001,21.663,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2002,16.952,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2003,23.15,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2004,20.182,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2005,15.749,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2006,17.187,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2007,20.094,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2008,20.143,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2009,17.779,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2010,17.165,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2011,16.522,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2012,15.779,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2013,15.883,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2014,15.402,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2015,13.864,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2016,12.519,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2017,12.063,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2018,11.837,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2019,11.609,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2020,11.548,
NZL,MEATCONSUMP,BEEF,KG_CAP,A,2021,11.663,
NZL,MEATCONSUMP,PIG,KG_CAP,A,1990,10.972,
NZL,MEATCONSUMP,PIG,KG_CAP,A,1991,10.554,
NZL,MEATCONSUMP,PIG,KG_CAP,A,1992,10.968,
NZL,MEATCONSUMP,PIG,KG_CAP,A,1993,11.593,
NZL,MEATCONSUMP,PIG,KG_CAP,A,1994,13.053,
NZL,MEATCONSUMP,PIG,KG_CAP,A,1995,12.425,
NZL,MEATCONSUMP,PIG,KG_CAP,A,1996,12.508,
NZL,MEATCONSUMP,PIG,KG_CAP,A,1997,11.86,
NZL,MEATCONSUMP,PIG,KG_CAP,A,1998,12.507,
NZL,MEATCONSUMP,PIG,KG_CAP,A,1999,13.388,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2000,13.382,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2001,12.548,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2002,12.959,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2003,13.784,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2004,14.847,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2005,15.039,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2006,16.012,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2007,16.083,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2008,16.066,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2009,15.913,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2010,14.81,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2011,15.978,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2012,16.108,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2013,15.894,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2014,16.365,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2015,17.787,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2016,17.451,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2017,18.574,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2018,18.934,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2019,18.938,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2020,19.063,
NZL,MEATCONSUMP,PIG,KG_CAP,A,2021,19.116,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,1990,14.58,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,1991,14.887,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,1992,15.298,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,1993,16.837,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,1994,18.304,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,1995,22.268,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,1996,21.561,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,1997,20.901,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,1998,22.654,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,1999,23.193,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2000,24.555,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2001,26.459,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2002,28.702,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2003,31.078,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2004,32.25,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2005,33.828,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2006,32.135,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2007,30.451,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2008,30.258,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2009,28.3,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2010,28.78,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2011,29.516,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2012,32.517,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2013,32.316,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2014,33.438,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2015,33.715,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2016,37.348,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2017,38.57,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2018,39.619,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2019,41.101,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2020,40.079,
NZL,MEATCONSUMP,POULTRY,KG_CAP,A,2021,40.043,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,1990,27.826,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,1991,29.771,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,1992,29.918,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,1993,21.451,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,1994,38.563,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,1995,30.028,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,1996,15.187,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,1997,26.157,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,1998,26.385,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,1999,22.731,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2000,25.484,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2001,27.061,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2002,20.607,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2003,24.336,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2004,20.494,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2005,20.19,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2006,19.05,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2007,17.335,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2008,13.529,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2009,6.384,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2010,5.909,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2011,5.551,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2012,5.55,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2013,6.144,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2014,6.271,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2015,5.867,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2016,5.518,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2017,5.293,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2018,4.24,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2019,3.596,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2020,3.446,
NZL,MEATCONSUMP,SHEEP,KG_CAP,A,2021,3.356,
TUR,MEATCONSUMP,BEEF,KG_CAP,A,1990,4.955,
